id,createdAt,updatedAt,deletedAt,version,title,color,ean,type,country,region,currency,status,imageUrl,producer,vintage,rrp,highestPrice,lowestPrice,gallery,description,bottleSize,category,grapes,closure,sweetness,bio,vegan,storageType,alcoholPercentage,sugarLevel
fc602ad3-e3c4-433e-9cad-3e0bcf90d222,2022-02-22 14:47:16.111762,2022-02-22 14:47:16.111762,,1,Franz Keller Spätburgunder Oberbergener Bassgeige VDP.Erste Lage 2019,red,4011310000723,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/3f/a0/5c/010978_Franz_Keller_Oberbergener_Bassgeige_Spaetbu.png,Franz Keller Schwarzer Adler,2019,17.85,15,10,,"Aus dem Badener Land stammend macht der Spätburgunder aus dem Weingut Franz Keller der VDP Erste Lage alle Ehre: Rubinrot fließt er mit Aromen in das Glas, die Großmutter Garten mit Pflaumenkuchen und vollreifen Johannisbeeren zum Leben erwecken. Im Mund stößt das wärmende Flair von aromatischem Kaffee und feinherber Schokolade hinzu. Die schokoladigen Tannine lassen dabei den Körper komplex erscheinen, der durch die leichte und ausblancierte Säure mit zarten Süßreflexen wahre Genussmomente beschert. Der Ausklang ist lebhaft und anmutig.",0.75,,Spätburgunder,screw cork,dry,,,,,
d09a0fe7-9da4-400a-8fe9-8032c675839b,2022-02-22 14:47:16.125100,2022-02-22 14:47:16.125100,,1,Georg Breuer Riesling Berg Rottland 2019,white,4019222419053,wine,DE,Rheingau,EUR,published,https://www.ebrosia.de/media/image/9e/6f/60/010920_Breuer_Riesling_Rottland_l.png,Georg Breuer,2019,17.85,15,10,,"Helles Gelb mit hellgrünen Reflexen verzaubert die Augen. Die Nase wird betört von besonders delikaten Fruchtaromen von Zitrus und Pfirsich mit Anklängen von getrockneten Kräutern, weißen Blüten und mineralischen Noten. Die milde Feinwürzigkeit und sehr klare und präsente Frucht trifft am Gaumen auf florale Nuancen, etwas Tabak und ein wunderbare Mineralik. Der Abgang ist sehr facettenreich, lang und komplex mit einer feinen Säurestruktur, ohne dabei den Spaß am Wein zu übertönen. Ein würdiger Vertreter der Spitzenklasse.",0.75,,Riesling,nature cork,dry,,,,,
cc5c803c-983c-468e-9202-540dd371db66,2022-02-22 14:47:16.134288,2022-02-22 14:47:16.134288,,1,Von Othegraven Riesling Kanzemer Altenberg Spätlese süß VDP.Große Lage 2019,white,4040606092029,wine,DE,Mosel,EUR,published,https://www.ebrosia.de/media/image/d1/49/e6/010939_Othegraven_Riesling_Altenberg_Spaetlese_l.png,Von Othegraven,2019,17.85,15,10,,"Der Wein Riesling Kanzemer Altenberg Spätlese süß VDP Große Lage vom Weingut von Othegraven leuchtet strahlend goldgelb mit gelblichen Reflexen im Glas. Er verströmt einen angenehmen Duft von Mandarine, süßem Honig und etwas Quitte. Ein Hauch von Ananas verleiht dem Wein seinen fruchtig-elegante Note. Am Gaumen überzeugt der Wein mit Aromen von kühlem Birneneis, saftiger Honigmelone und leckerer Mirabelle. Der überwältigende Wein entwickelt am Gaumen ein fantastisches Aromenspiel, das im Gaumen lange nachklingt und dem man gern und lange nachspürt, sein Abgang ist sinnlich-elegant und nachhaltig.",0.75,,Riesling,nature cork,sweet,,,,,
c3e8f4e3-d5ad-4901-98e0-2f5fa3b86a57,2022-02-22 14:47:21.501905,2022-02-22 14:47:21.501905,,1,Mehrlein Rheingau Riesling hoch M 2020,white,4260179781155,wine,DE,Rheingau,EUR,published,https://www.ebrosia.de/media/image/0b/95/0c/013208_Mehrlein-Rheingau-Riesling-hoch-M-QbA.png,Mehrlein,2020,17.85,15,10,,"Dem hellen, strahlenden Gelb entsteigen Aromen von grünem Apfel, Quitte und Weinbergspfirsich. Die feine Mineralität bindet sich gelungen ein. Das frische und schlanke Auftreten versprechen erquickenden Weißweingenuss. Der Ausklang ist angemessen lang und erfrischend.",0.75,,Riesling,screw cork,dry,,,,,
5d30ba3b-c782-4a51-8229-e03f6361c209,2022-02-22 14:47:16.143836,2022-02-22 14:47:16.143836,,1,Franz Keller JEDEN TAG Weiß 2020,white,4011310000426,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/b5/bb/a9/010967_Franz-Keller_JEDENTAG_Weiss_l.png,Franz Keller Schwarzer Adler,2020,17.85,15,10,,"Der JEDEN TAG Weißwein zeigt sich mit einer hellgelben Farbe, die von grünlichen Reflexen sanft umschmeichelt werden. Fruchtig verbinden sich die Noten von tropischer Ananas mit zartem Pfirsich, markanter Holunderblüte und dezent säuerlichem Apfel im Geschmack, in dessen Genuss sich weiße Johannisbeere und Mandarine einbinden. Der Körper präsentiert sich im Mund schlank und wird von einer ausgewogenen Süße- und Säure-Spiel ergänzt. Der Nachhall zeigt sich kurz und fruchtig, wodurch der Weißwein JEDEN TAG ganz seinem Namen entsprechend jeden Tag zu besonderen Genussmomenten verführt.",0.75,,"Müller-Thurgau, Riesling, Sauvignon Blanc",screw cork,dry,,,,,
4d26ed5b-3dac-4e35-856b-a5c1bdce790a,2022-02-22 14:47:16.153714,2022-02-22 14:47:16.153714,,1,Franz Keller JEDEN TAG Saignée Rosé 2020,rose,4011310000815,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/0b/01/17/010968_Franz_keller_JEDENTAG_Saignee_Rose_l.png,Franz Keller Schwarzer Adler,2020,17.85,15,10,,"Fruchtig leicht sorgt der Wein in einem dunklen Lachsrose für eine Verführung des Gaumens: Die Aromen zaubern ein Geschmackserlebnis mit Erdbeere, Kirsche und Mandarine hervor, dass sich im Mund mit erfrischender Melone kombiniert. Der Körper ist leicht und lebendig und bringt das ausgewogene Spiel von Süße und Säure charmant zur Geltung. Im Abgang zeigt sich der JEDEN TAG Saignée Rosé mit fruchtigen und mineralischen Noten, die nicht nur am Sommerabend auf der Terrasse begeistern.",0.75,,Spätburgunder,screw cork,dry,,,,,
541a963a-591d-4f37-af1c-4b59ccb82ba3,2022-02-22 14:47:16.163888,2022-02-22 14:47:16.163888,,1,Franz Keller Weißburgunder Oberbergener Bassgeige VDP.Erste Lage 2019,white,4011310000488,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/88/39/fe/010975_Franz-Keller_Oberbergnener-Bassgeige-Weissb.png,Franz Keller Schwarzer Adler,2019,17.85,15,10,,"Einladend rinnt der Weißburgunder VDP Erste Lage wie flüssig gewordenes Gold von der Flasche in das Glas. Goldgelb schimmert der Wein, der mit Aromen von reifen Birnen und fruchtigen Aprikosen den Genusstanz im Mund eröffnen. Aparte Quittenakzente verbinden sich mit süßer Banane im Reigen, der den lebendigen Körper des Weißburgunders zum Ausdruck bringt. Das Säurespiel zeigt sich elegant und ausbalanciert, während der Nachhall knisternde Frische mit aromatischer Tiefe verströmt.",0.75,,Weißburgunder,screw cork,dry,,,,,
7f8dcbf4-0a99-4cd2-9f34-6aca49b7d342,2022-02-22 14:47:16.175636,2022-02-22 14:47:16.175636,,1,Franz Keller Grauburgunder Oberbergener Bassgeige VDP.Erste Lage 2019,white,4011310000365,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/c5/e7/a0/010976_Franz_Keller_Grauburgunder-Oberbergener_l.png,Franz Keller Schwarzer Adler,2019,17.85,15,10,,"Er leuchtet klar im Glas mit einem zarten Hauch von Kupfer und duftet animierend nach fruchtig frischen Noten von reifer Birne, saftigem Apfel, fruchtiger Ananas und Trockenobst und einer klaren Struktur von Mineralität. Diese ausgeprägten Fruchtnoten lassen die Mineralität sanft und klassisch erscheinen. Im Abgang lässt dieser kräftige und intensive Weißwein den Gaumen mit seiner Säure beleben und macht Lust auf mehr.",0.75,,Grauburgunder,screw cork,dry,,,,,
4cdc720c-2d93-45f2-b07f-d2d6506308f6,2022-02-22 14:47:16.184683,2022-02-22 14:47:16.184683,,1,Franz Keller IM LEH Oberbergen GG Weißburgunder VDP.Große Lage 2017,white,4250514404795,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/5c/2d/4e/010979_Franz_Keller_Weissburgunder_Oberbergener_Ba.png,Franz Keller Schwarzer Adler,2017,17.85,15,10,,"Helles Gold strömt aus der Flasche in das Glas, wo der Weißburgunder als Großes Gewächs VDP Große Lage seine fruchtige Einladung an die Sinne ausspricht. Feinstes Quittenkompott scheint hier mit Aprikose und tropischer Papaya zu kokettieren, bevor sich dezente Noten mit Grapefruit und Vanille im Mund hervor treten. Der Körper dieses besonderen Weißweins ist füllig und umschmeichelnd, wodurch die verführerische Säure mit lebendiger Frucht stilvoll den Gaumen verwöhnt. Der Abgang bleibt eindrucksvoll und sorgt trotz filigraner Töne für einen überwältigen Nachhall.",0.75,,Weißburgunder,screw cork,dry,,,,,
5c25d40d-7f08-45ff-9300-9bdc8fddc6b5,2022-02-22 14:47:16.195273,2022-02-22 14:47:16.195273,,1,Franz Keller KÄHNER Oberbergen GG Grauburgunder VDP.Große Lage 2018,white,4250514404788,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/58/27/b3/010980_Franz_Keller_Grauburgunder-Kaehner-GG_l.png,Franz Keller Schwarzer Adler,2018,17.85,15,10,,"Durch das aparte Goldgelb bringt der Grauburgunder schon optisch den Genießer in die richtige Stimmung, sich dem fruchtigen Reigen aus Cassis, Stachelbeere und Birne mit würzigen Gräsern hinzugeben. Am Gaumen meldet sich ein Hauch von erfrischender Limone, die mit sinnlicher Vanille bestäubt scheint. Der Körper präsentiert sich elegant-mineralisch und umschmeichelt die perfekt eingebundene Säure mit leicht süßen Akzenten.",0.75,,Grauburgunder,screw cork,dry,,,,,
c63e0b35-256a-4e30-8f6e-3cdb530400dc,2022-02-22 14:47:16.204478,2022-02-22 14:47:16.204478,,1,Franz Keller Kirchberg Oberrotweil GG Chardonnay VDP.Große Lage 2018,white,4250514404771,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/5d/24/25/010981_Franz-Keller-Chardonnay-Kirchberg_l.png,Franz Keller Schwarzer Adler,2018,17.85,15,10,,"Schon mit seiner wundervollen Farbe ist dieser Chardonnay eine pure Einladung an den Feinschmecker: Der Wein fließt als goldgelb glänzender Tropfen in das Glas, wo er mit einem feinen, vegetabilen Duft mit den Aromen von Kernobst aus dem heimischen Garten und sonnenverwöhnten Zitrusfrüchten verzaubert. Im Mund vereint mit den mineralischen Tönen weckt das Aroma zu dem Körper des Weines die Sinne, während die feine Frucht und aparte Säure im Abgang brillieren. Der Nachhall des Wein entzückt mit leicht rauchigen und holzwürzigen Noten, welche die Sinne anmutig zum Klingen bringen.",0.75,,Chardonnay,nature cork,dry,,,,,
1c480610-7bdb-47e7-9090-20000ebe64ec,2022-02-22 14:47:16.213649,2022-02-22 14:47:16.213649,,1,Franz Keller Schlossberg GG Spätburgunder VDP.Große Lage 2018,red,4011310000389,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/12/86/5b/010982_Franz-Keller-Spaetburgunder-VDP_l.png,Franz Keller Schwarzer Adler,2018,17.85,15,10,,"Anmut und Eleganz spiegeln sich schon in der Farbe dieses besonderen Tropfen wider: Kaminrot lockt der Wein mit dem Aroma roter Beeren und vollreifer Herzkirschen, die mit würzigem Wachholder reizvoll anbändeln. Umworben wird der würzige Fruchtreigen von zarten Spuren dezenter Holznoten und pikanter Kapern. Die Tannine zeigen sich präsent mit leichter Frucht, während der Säurebiss die geschliffene Fruchtnote bis hin zum Nachhall geleitet. Dieser zeigt sich als vielschichtiger und nachhaltiger Abgang mit gut eingegliederter Mineralik.",0.75,,Spätburgunder,nature cork,dry,,,,,
5a72e962-4486-4661-8c64-79b6c855a254,2022-02-22 14:47:16.223138,2022-02-22 14:47:16.223138,,1,Franz Keller Weißburgunder vom Löss VDP.Gutswein 2020,white,4011310000068,wine,DE,Baden,EUR,published,https://www.ebrosia.de/media/image/28/0a/89/010986_Franz-Keller_Weissburgunder_l.png,Franz Keller Schwarzer Adler,2020,17.85,15,10,,"Verlockend lädt der Weißburgunder VDP Gutswein mit einem aparten Grüngelb im Glas zum Probieren und Genießen ein. Dabei sorgen die Aromen mit Paprika, Stachelbeere, Aprikos und Pfirsich für ein wundervolles Geschmackserlebnis. Dezente Tropennoten gesellen sich mit Akzenten von Ananas und Zitrusfrüchten am Gaumen hinzu. Der ausdrucksstarke Körper lässt die knackige und dennoch harmonische Säure stilvoll hervortreten, während der Nachhall mit angenehmer Länge das Gesamtbild komplettiert.",0.75,,Weißburgunder,screw cork,dry,,,,,
